Cod;Country;Citycode;City;Population2000;PM10Concentration1999;Region;IncomeGroup
GHA;Ghana;2880004;Sekondi-Takoradi;326195;25;Sub-Saharan Africa;Lower middle income
GHA;Ghana;2880005;Tamale;252902;67;Sub-Saharan Africa;Lower middle income
GHA;Ghana;2880003;Tema;354441;30;Sub-Saharan Africa;Lower middle income
GRC;Greece;3000001;ATHINAI;3229182;50;Europe & Central Asia;High income
GRC;Greece;3000008;Calithèa;120042;53;Europe & Central Asia;High income
GRC;Greece;3000006;Iraclion;138835;25;Europe & Central Asia;High income
GRC;Greece;3000009;Larissa;118841;37;Europe & Central Asia;High income
GRC;Greece;3000004;Patrai;179120;36;Europe & Central Asia;High income
GRC;Greece;3000005;Péristéri;144269;43;Europe & Central Asia;High income
GRC;Greece;3000003;Piraiévs;191960;51;Europe & Central Asia;High income
GRC;Greece;3000002;Salonika;787138;45;Europe & Central Asia;High income
GRC;Greece;3000007;Volos;121931;34;Europe & Central Asia;High income
GRD;Grenada;3080001;ST. GEORGE'S;35000;25;Latin America & Caribbean;Upper middle income
GTM;Guatemala;3200002;Esquintla;142586;95;Latin America & Caribbean;Upper middle income
GTM;Guatemala;3200001;GUATEMALA;2198697;53;Latin America & Caribbean;Upper middle income
GTM;Guatemala;3200003;Quezal Tenango;132752;126;Latin America & Caribbean;Upper middle income
GIN;Guinea;3240001;CONAKRY;1764000;69;Sub-Saharan Africa;Low income
GNB;Guinea Bissau;6240001;BISSAU;274000;86;Sub-Saharan Africa;Low income
GUY;Guyana;3280001;GEORGETOWN;275000;34;Latin America & Caribbean;Upper middle income
HTI;Haiti;3320002;Carrefour;301471;39;Latin America & Caribbean;Low income
HTI;Haiti;3320003;Delmas;248745;49;Latin America & Caribbean;Low income
HTI;Haiti;3320001;PORT-AU-PRINCE;1699000;52;Latin America & Caribbean;Low income
HND;Honduras;3400003;La Ceiba;213714;22;Latin America & Caribbean;Lower middle income
HND;Honduras;3400002;San Pedro Sula;778557;41;Latin America & Caribbean;Lower middle income
HND;Honduras;3400001;TEGUCIGALPA;919000;61;Latin America & Caribbean;Lower middle income
HUN;Hungary;3480001;BUDAPEST;1958346;26;Europe & Central Asia;High income
HUN;Hungary;3480002;Debrecen;213646;22;Europe & Central Asia;High income
HUN;Hungary;3480006;Györ;128818;21;Europe & Central Asia;High income
HUN;Hungary;3480009;Kecskemet;104917;22;Europe & Central Asia;High income
HUN;Hungary;3480003;Miskolc;185747;20;Europe & Central Asia;High income
HUN;Hungary;3480007;Nyiregyhaza;114276;21;Europe & Central Asia;High income
HUN;Hungary;3480005;Pécs;167889;23;Europe & Central Asia;High income
HUN;Hungary;3480004;Szeged;174104;34;Europe & Central Asia;High income
HUN;Hungary;3480008;Székesfehérvár;109097;21;Europe & Central Asia;High income
ISL;Iceland;3520001;REYKJAVIK;164253;21;Europe & Central Asia;High income
IND;India;3560296;Abohar;134391;79;South Asia;Lower middle income
IND;India;3560224;Adoni;170783;66;South Asia;Lower middle income
IND;India;3560188;Agartala;197339;73;South Asia;Lower middle income
IND;India;3560026;Agra;1188944;128;South Asia;Lower middle income
IND;India;3560007;Ahmedabad;4153775;104;South Asia;Lower middle income
IND;India;3560131;Ahmednagar;278516;78;South Asia;Lower middle income
IND;India;3560194;Aizawl;194683;42;South Asia;Lower middle income
IND;India;3560073;Ajmer;505017;109;South Asia;Lower middle income
IND;India;3560091;Akola;411380;72;South Asia;Lower middle income
IND;India;3560059;Aligarh;602609;48;South Asia;Lower middle income
IND;India;3560308;Alipurduar;128938;103;South Asia;Lower middle income
IND;India;3560030;Allahabad;1059126;95;South Asia;Lower middle income
IND;India;3560110;Allappuzha;332292;37;South Asia;Lower middle income
IND;India;3560141;Alwar;263539;102;South Asia;Lower middle income
IND;India;3560216;Ambala;175432;111;South Asia;Lower middle income
IND;India;3560068;Amravati;528689;57;South Asia;Lower middle income
IND;India;3560040;Amritsar;888934;88;South Asia;Lower middle income
IND;India;3560218;Amroha;171885;105;South Asia;Lower middle income
IND;India;3560170;Anand;218811;90;South Asia;Lower middle income
IND;India;3560169;Anantapur;219368;33;South Asia;Lower middle income
IND;India;3560274;Arcot;143918;48;South Asia;Lower middle income
IND;India;3560189;Arrah;196993;124;South Asia;Lower middle income
IND;India;3560036;Asansol;958038;74;South Asia;Lower middle income
IND;India;3560051;Aurangabad;743303;91;South Asia;Lower middle income
IND;India;3560245;Baharampur;158515;111;South Asia;Lower middle income
IND;India;3560227;Bahraich;169802;116;South Asia;Lower middle income
IND;India;3560312;Baleshwar;127701;33;South Asia;Lower middle income
IND;India;3560158;Bally;231345;112;South Asia;Lower middle income
IND;India;3560246;Balurghat;158296;70;South Asia;Lower middle income
IND;India;3560006;Bangalore;5179700;56;South Asia;Lower middle income
IND;India;3560273;Bankura;144063;51;South Asia;Lower middle income
IND;India;3560129;Baranagar;281943;124;South Asia;Lower middle income
IND;India;3560118;Barddhaman;307348;57;South Asia;Lower middle income
IND;India;3560048;Bareilly;774205;126;South Asia;Lower middle income
IND;India;3560232;Barrackpur;167125;99;South Asia;Lower middle income
IND;India;3560314;Basirhat;127175;46;South Asia;Lower middle income
IND;India;3560306;Batala;129630;78;South Asia;Lower middle income
IND;India;3560187;Bathinda;199451;115;South Asia;Lower middle income
IND;India;3560297;Beawar;133836;101;South Asia;Lower middle income
IND;India;3560074;Belgaum;504656;33;South Asia;Lower middle income
IND;India;3560117;Bellary;307739;73;South Asia;Lower middle income
IND;India;3560201;Bhadravati;187180;37;South Asia;Lower middle income
IND;India;3560113;Bhagalpur;326209;114;South Asia;Lower middle income
IND;India;3560190;Bharatpur;196740;109;South Asia;Lower middle income
IND;India;3560217;Bharuch;174353;88;South Asia;Lower middle income
IND;India;3560099;Bhatpara;382433;76;South Asia;Lower middle income
IND;India;3560072;Bhavnagar;508183;81;South Asia;Lower middle income
IND;India;3560041;Bhilai Nagar;859637;88;South Asia;Lower middle income
IND;India;3560159;Bhilwara;230706;99;South Asia;Lower middle income
IND;India;3560258;Bhimavaram;152137;44;South Asia;Lower middle income
IND;India;3560289;Bhind;137641;85;South Asia;Lower middle income
IND;India;3560079;Bhiwandi;491867;45;South Asia;Lower middle income
IND;India;3560257;Bhiwani;152532;119;South Asia;Lower middle income
IND;India;3560020;Bhopal;1332797;126;South Asia;Lower middle income
IND;India;3560071;Bhubaneswar;516105;61;South Asia;Lower middle income
IND;India;3560260;Bhuj;151755;39;South Asia;Lower middle income
IND;India;3560184;Bhusawal;200400;54;South Asia;Lower middle income
IND;India;3560280;Bid;141001;76;South Asia;Lower middle income
IND;India;3560235;Bidar;166050;102;South Asia;Lower middle income
IND;India;3560145;Bihar Sharif;252475;65;South Asia;Lower middle income
IND;India;3560150;Bijapur;242201;39;South Asia;Lower middle income
IND;India;3560070;Bikaner;522059;115;South Asia;Lower middle income
IND;India;3560126;Bilaspur;287955;70;South Asia;Lower middle income
IND;India;3560077;Bokaro Steel City;500239;79;South Asia;Lower middle income
IND;India;3560001;Bombay;15796662;79;South Asia;Lower middle income
IND;India;3560140;Brahmapur;263880;74;South Asia;Lower middle income
IND;India;3560271;Budaun;146345;111;South Asia;Lower middle income
IND;India;3560240;Bulandshahr;159520;82;South Asia;Lower middle income
IND;India;3560171;Burhanpur;216592;59;South Asia;Lower middle income
IND;India;3560002;Calcutta;13822335;153;South Asia;Lower middle income
IND;India;3560261;Chandan Nagar;150963;112;South Asia;Lower middle income
IND;India;3560054;Chandigarh;722134;98;South Asia;Lower middle income
IND;India;3560128;Chandrapur;283553;87;South Asia;Lower middle income
IND;India;3560221;Chapra;171654;96;South Asia;Lower middle income
IND;India;3560233;Cherthala;166646;32;South Asia;Lower middle income
IND;India;3560213;Chiral;179055;51;South Asia;Lower middle income
IND;India;3560305;Chitradurga;129715;40;South Asia;Lower middle income
IND;India;3560231;Chittoor;167372;45;South Asia;Lower middle income
IND;India;3560017;Coimbatore;1380420;36;South Asia;Lower middle income
IND;India;3560210;Cuddalore;181291;42;South Asia;Lower middle income
IND;India;3560136;Cuddapah;270713;67;South Asia;Lower middle income
IND;India;3560065;Cuttack;552164;60;South Asia;Lower middle income
IND;India;3560205;Dabgram;184621;86;South Asia;Lower middle income
IND;India;3560300;Damoh;131732;79;South Asia;Lower middle income
IND;India;3560133;Darbhanga;273879;167;South Asia;Lower middle income
IND;India;3560102;Davangere;360212;39;South Asia;Lower middle income
IND;India;3560084;Dehradun;461567;80;South Asia;Lower middle income
IND;India;3560003;Delhi;10558181;187;South Asia;Lower middle income
IND;India;3560179;Dewas;206125;99;South Asia;Lower middle income
IND;India;3560033;Dhanbad;1022079;75;South Asia;Lower middle income
IND;India;3560104;Dhule;349031;48;South Asia;Lower middle income
IND;India;3560247;Dibrugarh;157596;44;South Asia;Lower middle income
IND;India;3560160;Dindigul;228840;38;South Asia;Lower middle income
IND;India;3560198;Durg;188920;93;South Asia;Lower middle income
IND;India;3560067;Durgapur;534031;87;South Asia;Lower middle income
IND;India;3560138;Eluru;266950;43;South Asia;Lower middle income
IND;India;3560164;English Bazar;222177;88;South Asia;Lower middle income
IND;India;3560089;Erode;453669;45;South Asia;Lower middle income
IND;India;3560251;Etawah;155596;105;South Asia;Lower middle income
IND;India;3560166;Faizabad;221874;112;South Asia;Lower middle income
IND;India;3560047;Faridabad;774665;119;South Asia;Lower middle income
IND;India;3560142;Farrukhabad Cum Fategarh;261760;62;South Asia;Lower middle income
IND;India;3560268;Fatehpur;147574;100;South Asia;Lower middle income
IND;India;3560108;Firozabad;339273;111;South Asia;Lower middle income
IND;India;3560229;Gadag-Betgeri;168110;28;South Asia;Lower middle income
IND;India;3560302;Gandhidham;131158;38;South Asia;Lower middle income
IND;India;3560252;Gandhinagar;154702;73;South Asia;Lower middle income
IND;India;3560181;Ganganagar;202511;108;South Asia;Lower middle income
IND;India;3560101;Gaya;369234;110;South Asia;Lower middle income
IND;India;3560056;Ghaziabad;641785;127;South Asia;Lower middle income
IND;India;3560315;Godhra;126238;66;South Asia;Lower middle income
IND;India;3560290;Gondiya;137284;74;South Asia;Lower middle income
IND;India;3560058;Gorakhpur;634019;122;South Asia;Lower middle income
IND;India;3560313;Gudivada;127484;42;South Asia;Lower middle income
IND;India;3560094;Gulbarga;389918;62;South Asia;Lower middle income
IND;India;3560316;Guna;126022;105;South Asia;Lower middle income
IND;India;3560294;Guntakal;134929;68;South Asia;Lower middle income
IND;India;3560060;Guntur;590734;62;South Asia;Lower middle income
IND;India;3560226;Gurgaon;170409;111;South Asia;Lower middle income
IND;India;3560266;Guruvayur;148774;28;South Asia;Lower middle income
IND;India;3560052;Guwahati;732810;102;South Asia;Lower middle income
IND;India;3560038;Gwalior;900152;116;South Asia;Lower middle income
IND;India;3560147;Habra;247016;49;South Asia;Lower middle income
IND;India;3560317;Haldia;125843;37;South Asia;Lower middle income
IND;India;3560303;Haldwani-cum-Kathgodam;130669;78;South Asia;Lower middle income
IND;India;3560025;Haora;1191919;118;South Asia;Lower middle income
IND;India;3560208;Hapur;183424;108;South Asia;Lower middle income
IND;India;3560157;Hardwar;235004;95;South Asia;Lower middle income
IND;India;3560292;Hassan;136326;32;South Asia;Lower middle income
IND;India;3560278;Hathras;142068;97;South Asia;Lower middle income
IND;India;3560301;Hindupur;131240;43;South Asia;Lower middle income
IND;India;3560161;Hisar;227308;127;South Asia;Lower middle income
IND;India;3560254;Hoshiarpur;153882;85;South Asia;Lower middle income
IND;India;3560228;Hospet;169048;54;South Asia;Lower middle income
IND;India;3560045;Hubli-Dharwad;813016;33;South Asia;Lower middle income
IND;India;3560196;Hugli-Chinsura;190376;116;South Asia;Lower middle income
IND;India;3560005;Hyderabad;5448259;51;South Asia;Lower middle income
IND;India;3560123;Ichalakaranji;295936;46;South Asia;Lower middle income
IND;India;3560143;Imphal;254376;101;South Asia;Lower middle income
IND;India;3560016;Indore;1390842;79;South Asia;Lower middle income
IND;India;3560027;Jabalpur;1114769;89;South Asia;Lower middle income
IND;India;3560013;Jaipur;1903984;113;South Asia;Lower middle income
IND;India;3560057;Jalandhar;638965;118;South Asia;Lower middle income
IND;India;3560120;Jalgaon;303729;49;South Asia;Lower middle income
IND;India;3560168;Jalna;219445;60;South Asia;Lower middle income
IND;India;3560080;Jamnagar;478614;73;South Asia;Lower middle income
IND;India;3560031;Jamshedpur;1039844;85;South Asia;Lower middle income
IND;India;3560225;Jaunpur;170632;104;South Asia;Lower middle income
IND;India;3560083;Jhansi;461694;121;South Asia;Lower middle income
IND;India;3560042;Jodhpur;835565;95;South Asia;Lower middle income
IND;India;3560281;Jorhat;140494;68;South Asia;Lower middle income
IND;India;3560176;Junagadh;209569;41;South Asia;Lower middle income
IND;India;3560092;Kakinada;410762;61;South Asia;Lower middle income
IND;India;3560024;Kalyan;1272333;34;South Asia;Lower middle income
IND;India;3560109;Kamarhati;334699;120;South Asia;Lower middle income
IND;India;3560241;Kamptee;159457;66;South Asia;Lower middle income
IND;India;3560172;Kanchipuram;214609;46;South Asia;Lower middle income
IND;India;3560319;Kanchrapara;125651;97;South Asia;Lower middle income
IND;India;3560267;Kanhangad;148249;26;South Asia;Lower middle income
IND;India;3560062;Kannur;581844;42;South Asia;Lower middle income
IND;India;3560009;Kanpur;2545638;136;South Asia;Lower middle income
IND;India;3560284;Karaikkudi;139110;39;South Asia;Lower middle income
IND;India;3560203;Karimnagar;186335;60;South Asia;Lower middle income
IND;India;3560167;Karnal;220882;130;South Asia;Lower middle income
IND;India;3560277;Karur;142550;39;South Asia;Lower middle income
IND;India;3560195;Katihar;193588;99;South Asia;Lower middle income
IND;India;3560202;Khammam;186954;52;South Asia;Lower middle income
IND;India;3560209;Khandwa;182008;66;South Asia;Lower middle income
IND;India;3560111;Kharagpur;332132;72;South Asia;Lower middle income
IND;India;3560014;Kochi;1430407;49;South Asia;Lower middle income
IND;India;3560191;Kolar Gold Fields;196572;53;South Asia;Lower middle income
IND;India;3560069;Kolhapur;524879;39;South Asia;Lower middle income
IND;India;3560088;Kollam;454693;30;South Asia;Lower middle income
IND;India;3560127;Korba;287955;39;South Asia;Lower middle income
IND;India;3560055;Kota;673905;92;South Asia;Lower middle income
IND;India;3560311;Kothagudem;128088;53;South Asia;Lower middle income
IND;India;3560177;Kottayam;208869;29;South Asia;Lower middle income
IND;India;3560035;Kozhikode;1004754;30;South Asia;Lower middle income
IND;India;3560259;Krishnanagar;151881;68;South Asia;Lower middle income
IND;India;3560199;Kumbakonam;188789;44;South Asia;Lower middle income
IND;India;3560106;Kurnool;345323;67;South Asia;Lower middle income
IND;India;3560146;Latur;247565;51;South Asia;Lower middle income
IND;India;3560010;Lucknow;2093311;136;South Asia;Lower middle income
IND;India;3560022;Ludhiana;1307676;136;South Asia;Lower middle income
IND;India;3560186;Machilipatnam;199536;49;South Asia;Lower middle income
IND;India;3560004;Madras;6799588;46;South Asia;Lower middle income
IND;India;3560019;Madurai;1361820;50;South Asia;Lower middle income
IND;India;3560270;Mahbubnagar;146518;52;South Asia;Lower middle income
IND;India;3560287;Mahesana;137886;90;South Asia;Lower middle income
IND;India;3560215;Malappuram;178335;24;South Asia;Lower middle income
IND;India;3560090;Malegaon;429641;41;South Asia;Lower middle income
IND;India;3560262;Mandya;150822;40;South Asia;Lower middle income
IND;India;3560066;Mangalore;534665;37;South Asia;Lower middle income
IND;India;3560124;Mathura;295864;85;South Asia;Lower middle income
IND;India;3560223;Maunath Bhanjan;171429;117;South Asia;Lower middle income
IND;India;3560248;Medinipur;157384;62;South Asia;Lower middle income
IND;India;3560028;Meerut;1065714;132;South Asia;Lower middle income
IND;India;3560175;Mirzapur-cum-Vindhyachal;212360;76;South Asia;Lower middle income
IND;India;3560253;Modinagar;154601;107;South Asia;Lower middle income
IND;India;3560283;Moga;139150;104;South Asia;Lower middle income
IND;India;3560064;Moradabad;556435;92;South Asia;Lower middle income
IND;India;3560206;Morena;184505;98;South Asia;Lower middle income
IND;India;3560264;Morvi;150636;44;South Asia;Lower middle income
IND;India;3560200;Munger;188252;61;South Asia;Lower middle income
